"Dyntaxa-ID";"Svenskt namn";"Habitat";"Region(er)"
"221849";"backtimjan";"6280 Alvar";"Boreal region (BOR); Kontinental region (CON)"
"220434";"svarthö";"6170 Alpina kalkgräsmarker";"Alpin region (ALP)"
"220434";"svarthö";"6450 Svämängar";"Alpin region (ALP); Boreal region (BOR)"
"220434";"svarthö";"7220 Kalktuffkällor";"Boreal region (BOR)"
"220434";"svarthö";"7230 Rikkärr";"Boreal region (BOR)"
"221973";"strandögontröst";"1220 Sten och grusvallar";"Boreal region (BOR)"
"221973";"strandögontröst";"1610 Åsöar i Östersjön";"Boreal region (BOR)"
"221973";"strandögontröst";"1630 Strandängar vid Östersjön";"Boreal region (BOR)"
"626";"ljungögontröst";"2320 Rissandhedar";"Boreal region (BOR); Kontinental region (CON)"
"626";"ljungögontröst";"4030 Torra hedar";"Boreal region (BOR); Kontinental region (CON)"
"626";"ljungögontröst";"5130 Enbuskmarker";"Boreal region (BOR); Kontinental region (CON)"
"221637";"grå ögontröst";"6230 Stagg-gräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"221637";"grå ögontröst";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"629";"stor ögontröst";"6410 Fuktängar";"Boreal region (BOR); Kontinental region (CON)"
"221639";"spjutögontröst";"8120 Kalkrasmarker";"Alpin region (ALP); Boreal region (BOR)"
"630";"brun ögontröst";"7220 Kalktuffkällor";"Boreal region (BOR)"
"221641";"lila ögontröst";"6230 Stagg-gräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"221641";"lila ögontröst";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"224257";"uddögontröst";"4030 Torra hedar";"Boreal region (BOR); Kontinental region (CON)"
"224259";"späd ögontröst";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"224259";"späd ögontröst";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"221634";"fjällögontröst";"7240 Alpina översilningskärr";"Alpin region (ALP)"
"224239";"klapperögontröst";"1220 Sten och grusvallar";"Boreal region (BOR)"
"224239";"klapperögontröst";"1610 Åsöar i Östersjön";"Boreal region (BOR)"
"224239";"klapperögontröst";"1630 Strandängar vid Östersjön";"Boreal region (BOR)"
"224241";"vanlig fjällögontröst";"3220 Alpina vattendrag";"Alpin region (ALP); Boreal region (BOR)"
"219686";"vätteros";"9020 Nordlig ädellövskog";"Boreal region (BOR); Kontinental region (CON)"
"219686";"vätteros";"9160 Näringsrik ekskog";"Boreal region (BOR); Kontinental region (CON)"
"1897";"korskovall";"9070 Trädklädd betesmark";"Boreal region (BOR); Kontinental region (CON)"
"221705";"ängskovall";"9190 Näringsfattig ekskog";"Boreal region (BOR); Kontinental region (CON)"
"221734";"strandrödtoppa";"1630 Strandängar vid Östersjön";"Boreal region (BOR); Kontinental region (CON)"
"221759";"kärrspira";"6410 Fuktängar";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"221759";"kärrspira";"6450 Svämängar";"Alpin region (ALP); Boreal region (BOR)"
"221759";"kärrspira";"7140 Öppna mossar och kärr";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"221759";"kärrspira";"7310 Aapamyrar";"Alpin region (ALP); Boreal region (BOR)"
"221760";"kung Karls spira";"4080 Alpina videbuskmarker";"Alpin region (ALP); Boreal region (BOR)"
"1174";"granspira";"6230 Stagg-gräsmarker";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"1174";"granspira";"6410 Fuktängar";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"1174";"granspira";"4010 Fukthedar";"Boreal region (BOR); Kontinental region (CON)"
"1174";"granspira";"5130 Enbuskmarker";"Boreal region (BOR); Kontinental region (CON)"
"1174";"granspira";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"221788";"höskallra";"1330 Salta strandängar";"Boreal region (BOR); Kontinental region (CON)"
"221788";"höskallra";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"221788";"höskallra";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"221788";"höskallra";"6530 Lövängar";"Boreal region (BOR)"
"221787";"ängsskallra";"6170 Alpina kalkgräsmarker";"Alpin region (ALP)"
"221787";"ängsskallra";"6520 Höglänta slåtterängar";"Alpin region (ALP); Boreal region (BOR)"
"221787";"ängsskallra";"1330 Salta strandängar";"Boreal region (BOR); Kontinental region (CON)"
"221787";"ängsskallra";"6230 Stagg-gräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"221787";"ängsskallra";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"221787";"ängsskallra";"6410 Fuktängar";"Boreal region (BOR)"
"221787";"ängsskallra";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"221787";"ängsskallra";"6530 Lövängar";"Boreal region (BOR)"
"220015";"hässleklocka";"9020 Nordlig ädellövskog";"Boreal region (BOR); Kontinental region (CON)"
"220015";"hässleklocka";"9180 Ädellövskog i branter";"Boreal region (BOR); Kontinental region (CON)"
"220018";"stor blåklocka";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220018";"stor blåklocka";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"220023";"liten blåklocka";"6230 Stagg-gräsmarker";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"220023";"liten blåklocka";"9070 Trädklädd betesmark";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"220023";"liten blåklocka";"6270 Silikatgräsmarker";"Boreal region (BOR)"
"220023";"liten blåklocka";"6510 Slåtterängar i låglandet";"Boreal region (BOR)"
"220023";"liten blåklocka";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"223444";"blåmunkar";"2330 Grässandhedar";"Boreal region (BOR); Kontinental region (CON)"
"221539";"notblomster";"3130 Ävjestrandsjöar";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"221539";"notblomster";"3110 Näringsfattiga slättsjöar";"Boreal region (BOR); Kontinental region (CON)"
"221717";"vattenklöver";"7140 Öppna mossar och kärr";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"221717";"vattenklöver";"7310 Aapamyrar";"Alpin region (ALP); Boreal region (BOR)"
"222019";"fjällkattfot";"6170 Alpina kalkgräsmarker";"Alpin region (ALP)"
"222019";"fjällkattfot";"6520 Höglänta slåtterängar";"Alpin region (ALP)"
"219933";"kattfot";"6170 Alpina kalkgräsmarker";"Alpin region (ALP)"
"219933";"kattfot";"6230 Stagg-gräsmarker";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"219933";"kattfot";"6520 Höglänta slåtterängar";"Alpin region (ALP); Boreal region (BOR)"
"219933";"kattfot";"9070 Trädklädd betesmark";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"219933";"kattfot";"1610 Åsöar i Östersjön";"Boreal region (BOR)"
"219933";"kattfot";"4030 Torra hedar";"Boreal region (BOR); Kontinental region (CON)"
"219933";"kattfot";"5130 Enbuskmarker";"Boreal region (BOR); Kontinental region (CON)"
"219933";"kattfot";"6270 Silikatgräsmarker";"Boreal region (BOR)"
"219933";"kattfot";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"219933";"kattfot";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"219933";"kattfot";"8230 Hällmarkstorräng";"Boreal region (BOR); Kontinental region (CON)"
"219933";"kattfot";"9060 Åsbarrskog";"Boreal region (BOR)"
"219935";"lappkattfot";"6170 Alpina kalkgräsmarker";"Alpin region (ALP)"
"219955";"slåttergubbe";"4030 Torra hedar";"Boreal region (BOR); Kontinental region (CON)"
"219955";"slåttergubbe";"5130 Enbuskmarker";"Boreal region (BOR); Kontinental region (CON)"
"219955";"slåttergubbe";"6230 Stagg-gräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"219955";"slåttergubbe";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"219955";"slåttergubbe";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"219955";"slåttergubbe";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"90";"bottnisk malört";"1640 Sandstränder vid Östersjön";"Boreal region (BOR)"
"90";"bottnisk malört";"2120 Vita dyner";"Boreal region (BOR)"
"90";"bottnisk malört";"2130 Grå dyner";"Boreal region (BOR)"
"223774";"baltisk strandmalört";"1630 Strandängar vid Östersjön";"Boreal region (BOR); Kontinental region (CON)"
"1862";"stenmalört";"6280 Alvar";"Boreal region (BOR); Kontinental region (CON)"
"219995";"nickskära";"6410 Fuktängar";"Boreal region (BOR); Kontinental region (CON)"
"220038";"spåtistel";"5130 Enbuskmarker";"Boreal region (BOR); Kontinental region (CON)"
"220038";"spåtistel";"6210 Kalkgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220038";"spåtistel";"6280 Alvar";"Boreal region (BOR); Kontinental region (CON)"
"220079";"jordtistel";"6210 Kalkgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220083";"brudborste";"6430 Högörtängar";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"220083";"brudborste";"9040 Fjällbjörkskog";"Alpin region (ALP)"
"220083";"brudborste";"9050 Näringsrik granskog";"Alpin region (ALP); Boreal region (BOR)"
"220083";"brudborste";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"220083";"brudborste";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"220084";"kåltistel";"6430 Högörtängar";"Boreal region (BOR); Kontinental region (CON)"
"220102";"kärrfibbla";"9040 Fjällbjörkskog";"Alpin region (ALP)"
"220102";"kärrfibbla";"9050 Näringsrik granskog";"Alpin region (ALP); Boreal region (BOR)"
"220102";"kärrfibbla";"9080 Lövsumpskog";"Boreal region (BOR); Kontinental region (CON)"
"220103";"klasefibbla";"6210 Kalkgräsmarker";"Boreal region (BOR)"
"220103";"klasefibbla";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220103";"klasefibbla";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"220103";"klasefibbla";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"223698";"alvarklofibbla";"6110 Basiska berghällar";"Boreal region (BOR); Kontinental region (CON)"
"220127";"rosenbinka";"6170 Alpina kalkgräsmarker";"Alpin region (ALP)"
"221530";"hampflockel";"6430 Högörtängar";"Boreal region (BOR); Kontinental region (CON)"
"221530";"hampflockel";"9760 Svämädellövskog";"Boreal region (BOR); Kontinental region (CON)"
"221202";"norsknoppa";"6150 Alpina silikatgräsmarker";"Alpin region (ALP); Boreal region (BOR)"
"762";"hedblomster";"2330 Grässandhedar";"Boreal region (BOR); Kontinental region (CON)"
"222024";"flockfibbla";"2130 Grå dyner";"Boreal region (BOR); Kontinental region (CON)"
"220204";"slåtterfibbla";"6230 Stagg-gräsmarker";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"220204";"slåtterfibbla";"9070 Trädklädd betesmark";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"220204";"slåtterfibbla";"1610 Åsöar i Östersjön";"Boreal region (BOR)"
"220204";"slåtterfibbla";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220204";"slåtterfibbla";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"220204";"slåtterfibbla";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"220204";"slåtterfibbla";"9060 Åsbarrskog";"Boreal region (BOR)"
"221184";"torta";"9040 Fjällbjörkskog";"Alpin region (ALP)"
"221184";"torta";"9050 Näringsrik granskog";"Alpin region (ALP); Boreal region (BOR)"
"220563";"skogssallat";"8240 Karsthällmarker";"Boreal region (BOR); Kontinental region (CON)"
"220255";"sandsallat";"1640 Sandstränder vid Östersjön";"Boreal region (BOR)"
"220228";"sommarfibbla";"6210 Kalkgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220228";"sommarfibbla";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220228";"sommarfibbla";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"220228";"sommarfibbla";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"220235";"prästkrage";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220235";"prästkrage";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"220235";"prästkrage";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"221104";"luddkrissla";"6280 Alvar";"Boreal region (BOR); Kontinental region (CON)"
"886";"svärdkrissla";"6280 Alvar";"Boreal region (BOR)"
"220263";"fjällskråp";"9050 Näringsrik granskog";"Alpin region (ALP); Boreal region (BOR)"
"220266";"spjutskråp";"1640 Sandstränder vid Östersjön";"Boreal region (BOR)"
"223747";"vätfibbla";"6280 Alvar";"Boreal region (BOR); Kontinental region (CON)"
"223750";"blåfibbla";"6280 Alvar";"Boreal region (BOR); Kontinental region (CON)"
"220278";"revfibbla";"6230 Stagg-gräsmarker";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"220278";"revfibbla";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220278";"revfibbla";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"220294";"fjällskära";"7310 Aapamyrar";"Alpin region (ALP); Boreal region (BOR)"
"220294";"fjällskära";"9040 Fjällbjörkskog";"Alpin region (ALP)"
"220294";"fjällskära";"6510 Slåtterängar i låglandet";"Boreal region (BOR)"
"220294";"fjällskära";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"220299";"svinrot";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220299";"svinrot";"6410 Fuktängar";"Boreal region (BOR); Kontinental region (CON)"
"220299";"svinrot";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"220299";"svinrot";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"220320";"ängsskära";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"220320";"ängsskära";"6530 Lövängar";"Boreal region (BOR)"
"220320";"ängsskära";"9070 Trädklädd betesmark";"Boreal region (BOR); Kontinental region (CON)"
"220370";"sandmaskrosor";"4030 Torra hedar";"Boreal region (BOR); Kontinental region (CON)"
"220370";"sandmaskrosor";"6210 Kalkgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"220370";"sandmaskrosor";"6280 Alvar";"Boreal region (BOR); Kontinental region (CON)"
"220373";"dvärgmaskrosor";"6280 Alvar";"Boreal region (BOR); Kontinental region (CON)"
"220374";"strandmaskrosor";"1630 Strandängar vid Östersjön";"Boreal region (BOR); Kontinental region (CON)"
"220374";"strandmaskrosor";"6280 Alvar";"Boreal region (BOR); Kontinental region (CON)"
"220374";"strandmaskrosor";"6410 Fuktängar";"Boreal region (BOR); Kontinental region (CON)"
"220374";"strandmaskrosor";"1330 Salta strandängar";"Kontinental region (CON)"
"1751";"saffransmaskros";"7230 Rikkärr";"Boreal region (BOR); Kontinental region (CON)"
"220393";"bårdbaldersbrå";"1230 Havsklippor";"Boreal region (BOR); Kontinental region (CON)"
"220395";"strandaster";"1220 Sten och grusvallar";"Boreal region (BOR); Kontinental region (CON)"
"220395";"strandaster";"1610 Åsöar i Östersjön";"Boreal region (BOR)"
"220240";"linnea";"9010 Taiga";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"221037";"vildkaprifol";"9190 Näringsfattig ekskog";"Boreal region (BOR); Kontinental region (CON)"
"221044";"fältvädd";"2330 Grässandhedar";"Boreal region (BOR); Kontinental region (CON)"
"221044";"fältvädd";"6210 Kalkgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"221046";"ängsvädd";"6230 Stagg-gräsmarker";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"221046";"ängsvädd";"6410 Fuktängar";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"221046";"ängsvädd";"6450 Svämängar";"Alpin region (ALP); Boreal region (BOR)"
"221046";"ängsvädd";"9070 Trädklädd betesmark";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"221046";"ängsvädd";"4010 Fukthedar";"Boreal region (BOR); Kontinental region (CON)"
"221046";"ängsvädd";"4030 Torra hedar";"Boreal region (BOR); Kontinental region (CON)"
"221046";"ängsvädd";"5130 Enbuskmarker";"Boreal region (BOR); Kontinental region (CON)"
"221046";"ängsvädd";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"221046";"ängsvädd";"6510 Slåtterängar i låglandet";"Boreal region (BOR); Kontinental region (CON)"
"221046";"ängsvädd";"6530 Lövängar";"Boreal region (BOR); Kontinental region (CON)"
"221050";"läkevänderot";"6430 Högörtängar";"Boreal region (BOR); Kontinental region (CON)"
"221051";"flädervänderot";"6430 Högörtängar";"Alpin region (ALP); Boreal region (BOR); Kontinental region (CON)"
"219677";"murgröna";"9160 Näringsrik ekskog";"Boreal region (BOR); Kontinental region (CON)"
"219677";"murgröna";"9190 Näringsfattig ekskog";"Boreal region (BOR); Kontinental region (CON)"
"219568";"spikblad";"2190 Dynvåtmarker";"Boreal region (BOR); Kontinental region (CON)"
"223542";"fjällkvanne";"9040 Fjällbjörkskog";"Alpin region (ALP)"
"223543";"strandkvanne";"1220 Sten och grusvallar";"Boreal region (BOR); Kontinental region (CON)"
"223543";"strandkvanne";"1610 Åsöar i Östersjön";"Boreal region (BOR)"
"624";"martorn";"2120 Vita dyner";"Boreal region (BOR); Kontinental region (CON)"
"220239";"strandloka";"1230 Havsklippor";"Boreal region (BOR); Kontinental region (CON)"
"219706";"bockrot";"6270 Silikatgräsmarker";"Boreal region (BOR); Kontinental region (CON)"
"219711";"sårläka";"9050 Näringsrik granskog";"Boreal region (BOR)"
"219711";"sårläka";"9020 Nordlig ädellövskog";"Boreal region (BOR); Kontinental region (CON)"
"219711";"sårläka";"9130 Näringsrik bokskog";"Boreal region (BOR); Kontinental region (CON)"
"219711";"sårläka";"9160 Näringsrik ekskog";"Boreal region (BOR); Kontinental region (CON)"
